Country,Month,Temperature,Humidity
Libya,June,33.12,87.81
Libya,June,33.43,62.81
Libya,June,35.92,58.88
Libya,June,40.26,15.09
Libya,June,42.48,73.27
Libya,June,44.47,83.71
Libya,June,44.49,72.3
Libya,June,44.66,30.01
Libya,June,44.74,79.51
Libya,June,48.23,87.26
Libya,June,49.11,25.86
Libya,May,21.43,42.65
Libya,May,22.72,39.72
Libya,May,22.89,31.52
Libya,May,24.39,52.97
Libya,May,25.77,67.69
Libya,May,26.15,13.86
Libya,May,27.09,12.59
Libya,May,27.9,52.94
Libya,May,30.16,25.95
Libya,May,32.48,20.15
Libya,May,32.75,72.98
Libya,May,33.62,56.63
Libya,May,37.83,25.64
Libya,May,38.58,37.55
Libya,May,38.77,33.65
Libya,May,39.37,59.64
Libya,May,39.56,52.89
Libya,May,40.5,43.35
Libya,May,40.75,61.23
Libya,May,43.1,52.09
Libya,May,43.3,48.08
Libya,May,44.59,59.81
Libya,May,45.34,21.62
Libya,May,46.07,66.88
Madagascar,August,20.28,56.59
Madagascar,August,20.89,58.62
Madagascar,August,21.43,33.08
Madagascar,August,22.67,22.09
Madagascar,August,23.15,43.68
Madagascar,August,26.48,16.13
Madagascar,August,28.0,26.28
Madagascar,August,28.82,44.73
Madagascar,August,30.16,80.32
Madagascar,August,30.38,63.94
Madagascar,August,30.57,78.6
Madagascar,August,31.45,52.35
Madagascar,August,31.7,81.75
Madagascar,August,33.46,56.36
Madagascar,August,37.15,80.4
Madagascar,August,39.23,60.39
Madagascar,August,40.43,22.27
Madagascar,August,40.97,26.41
Madagascar,August,44.73,58.55
Madagascar,August,45.05,21.71
Madagascar,August,45.59,53.56
Madagascar,August,46.18,54.15
Madagascar,August,46.54,43.37
Madagascar,August,46.84,89.98
Madagascar,August,47.79,24.04
Madagascar,August,49.72,45.79
Madagascar,July,20.86,53.24
Madagascar,July,23.44,88.99
Madagascar,July,24.5,49.64
Madagascar,July,25.93,60.64
Madagascar,July,27.15,87.85
Madagascar,July,27.89,64.73
Madagascar,July,27.99,31.7
Madagascar,July,28.27,52.18
Madagascar,July,28.45,58.08
Madagascar,July,28.93,13.43
Madagascar,July,29.23,50.17
Madagascar,July,29.28,40.38
Madagascar,July,29.57,81.46
Madagascar,July,29.9,81.31
Madagascar,July,31.03,75.81
Madagascar,July,32.69,22.12
Madagascar,July,37.96,26.81
Madagascar,July,39.24,77.21
Madagascar,July,39.55,25.27
Madagascar,July,40.47,46.33
Madagascar,July,41.19,11.86
Madagascar,July,42.47,27.94
Madagascar,July,42.6,84.56
Madagascar,July,43.41,31.18
Madagascar,July,44.01,29.58
Madagascar,July,45.06,21.21
Madagascar,July,45.12,13.84
Madagascar,July,45.62,23.1
Madagascar,July,46.85,86.31
Madagascar,July,48.82,31.23
Madagascar,June,21.35,51.67
Madagascar,June,21.98,75.15
Madagascar,June,22.08,24.31
Madagascar,June,22.76,67.55
Madagascar,June,22.85,80.47
Madagascar,June,23.91,53.45
Madagascar,June,24.7,77.5
Madagascar,June,29.03,19.02
Madagascar,June,33.67,55.49
Madagascar,June,33.88,13.63
Madagascar,June,35.85,82.4
Madagascar,June,36.37,51.77
Madagascar,June,37.0,38.44
Madagascar,June,37.49,38.81
Madagascar,June,41.5,23.38
Madagascar,June,42.21,72.1
Madagascar,June,43.12,39.53
Madagascar,June,44.63,60.42
Madagascar,June,48.47,25.04
Madagascar,June,49.06,77.41
Madagascar,May,21.45,87.38
Madagascar,May,24.92,36.49
Madagascar,May,26.15,84.89
Madagascar,May,26.16,63.55
Madagascar,May,27.82,63.61
Madagascar,May,28.0,25.76
Madagascar,May,29.24,41.25
Madagascar,May,30.35,33.77
Madagascar,May,30.35,58.3
Madagascar,May,33.39,18.39
Madagascar,May,34.36,19.28
Madagascar,May,34.84,73.05
Madagascar,May,35.1,45.09
Madagascar,May,38.51,39.66
Madagascar,May,39.64,39.87
Madagascar,May,41.84,59.14
Madagascar,May,45.68,87.13
Madagascar,May,45.87,76.71
Malawi,August,20.32,54.5
Malawi,August,20.91,44.32
Malawi,August,21.03,24.37
Malawi,August,23.06,62.23
Malawi,August,27.23,63.95
Malawi,August,27.55,75.79
Malawi,August,30.83,38.23
Malawi,August,30.95,85.73
Malawi,August,33.09,23.99
Malawi,August,34.48,38.08
Malawi,August,37.28,40.96
Malawi,August,40.6,20.66
Malawi,August,42.47,86.39
Malawi,August,42.94,17.8
Malawi,August,44.73,65.09
Malawi,August,47.0,61.37
Malawi,August,47.11,85.56
Malawi,July,21.19,37.48
Malawi,July,23.52,73.63
Malawi,July,23.64,62.94
Malawi,July,24.3,44.28
Malawi,July,24.54,21.02
Malawi,July,25.25,49.36
Malawi,July,26.14,22.55
Malawi,July,26.82,86.54
Malawi,July,28.16,10.7
Malawi,July,28.3,83.34
Malawi,July,29.35,44.42
Malawi,July,29.93,64.14
Malawi,July,30.18,32.19
Malawi,July,30.35,87.33
Malawi,July,30.49,13.61
Malawi,July,30.57,27.18
Malawi,July,31.13,53.22
Malawi,July,31.88,63.58
Malawi,July,32.87,34.49
Malawi,July,33.11,40.38
Malawi,July,34.08,73.57
Malawi,July,34.3,37.37
Malawi,July,34.34,87.43
Malawi,July,35.18,55.6
Malawi,July,36.64,70.5
Malawi,July,36.9,55.61
Malawi,July,38.55,62.28
Malawi,July,39.29,24.61
Malawi,July,41.13,87.52
Malawi,July,42.17,60.12
Malawi,July,44.39,75.17
Malawi,July,44.8,87.75
Malawi,July,46.83,61.7
Malawi,July,47.02,45.3
Malawi,July,48.82,85.78
Malawi,July,49.65,70.77
Malawi,July,49.77,66.23
Malawi,July,49.87,72.01
Malawi,June,20.35,53.95
Malawi,June,21.03,11.92
Malawi,June,22.56,11.14
Malawi,June,23.24,62.74
Malawi,June,24.68,46.45
Malawi,June,25.44,65.31
Malawi,June,25.47,60.67
Malawi,June,25.62,61.52
Malawi,June,26.58,23.05
Malawi,June,27.41,29.99
Malawi,June,27.58,67.3
Malawi,June,31.57,79.94
Malawi,June,33.88,63.5
Malawi,June,36.63,66.0
Malawi,June,38.76,41.45
Malawi,June,39.04,76.98
Malawi,June,40.23,82.57
Malawi,June,40.23,84.43
Malawi,June,40.8,58.39
Malawi,June,41.15,24.11
Malawi,June,42.75,87.74
Malawi,June,44.15,38.9
Malawi,June,45.9,48.71
Malawi,June,46.97,31.86
Malawi,May,22.74,11.42
Malawi,May,23.13,36.32
Malawi,May,25.44,77.03
Malawi,May,27.78,11.98
Malawi,May,28.01,78.81
Malawi,May,32.37,75.96
Malawi,May,36.94,78.32
Malawi,May,40.9,16.68
Malawi,May,44.31,27.06
Malawi,May,47.51,66.58
Malawi,May,47.56,63.64
Malawi,May,49.21,70.78
Malawi,May,49.91,78.38
Mali,August,21.18,24.7
Mali,August,22.0,37.68
Mali,August,25.56,39.11
Mali,August,26.56,79.75
Mali,August,30.01,38.69
Mali,August,32.99,86.83
Mali,August,33.37,44.07
Mali,August,35.69,67.46
Mali,August,41.37,34.0
Mali,August,42.1,86.99
Mali,August,46.1,18.75
Mali,August,46.58,50.82
Mali,August,47.54,29.36
Mali,August,47.9,46.88
Mali,August,49.23,29.25
Mali,August,49.32,38.33
Mali,August,49.3,25.24
Mali,August,49.73,39.67
Mali,July,21.51,65.76
Mali,July,21.5,47.85
Mali,July,22.05,48.79
Mali,July,22.32,10.33
Mali,July,26.15,73.04
Mali,July,28.76,78.63
Mali,July,29.22,39.58
Mali,July,29.38,72.31
Mali,July,30.53,22.0
Mali,July,30.65,81.72
Mali,July,30.88,57.15
Mali,July,31.26,35.77
Mali,July,32.84,89.15
Mali,July,33.22,69.18
Mali,July,36.86,39.16
Mali,July,37.57,45.48
Mali,July,39.95,11.08
Mali,July,40.61,21.9
Mali,July,40.62,20.81
Mali,July,41.03,70.8
Mali,July,41.63,66.59
Mali,July,45.48,57.9
Mali,June,20.79,28.01
Mali,June,21.76,13.15
Mali,June,21.99,14.73
Mali,June,23.95,55.06
Mali,June,26.54,38.92
Mali,June,27.58,41.53
Mali,June,27.98,26.88
Mali,June,29.66,58.65
Mali,June,30.63,75.36
Mali,June,31.34,89.45
Mali,June,35.96,30.92
Mali,June,36.38,15.96
Mali,June,37.29,29.7
Mali,June,37.74,87.79
Mali,June,40.94,85.83
Mali,June,42.85,83.76
Mali,June,43.29,47.58
Mali,June,46.0,32.99
Mali,June,46.09,14.72
Mali,June,48.51,65.71
Mali,June,48.72,12.72
Mali,June,48.81,76.84
Mali,May,21.96,75.1
Mali,May,26.05,36.89
Mali,May,27.62,80.16
Mali,May,30.16,38.28
Mali,May,31.51,22.41
Mali,May,32.41,11.86
Mali,May,32.47,60.74
Mali,May,35.3,13.68
Mali,May,36.15,21.01
Mali,May,37.47,31.31
Mali,May,38.27,46.96
Mali,May,38.47,29.02
Mali,May,38.7,74.82
Mali,May,39.49,55.96
Mali,May,40.11,84.85
Mali,May,41.12,37.34
Mali,May,41.64,27.36
Mali,May,41.91,37.81
Mali,May,42.57,30.55
Mali,May,43.92,58.03
Mali,May,44.76,32.44
Mali,May,47.49,49.04
Mauritania,August,22.46,37.37
Mauritania,August,23.54,56.81
Mauritania,August,26.12,15.68
Mauritania,August,32.26,56.34
Mauritania,August,33.29,32.22
Mauritania,August,33.94,29.36
Mauritania,August,35.33,14.45
Mauritania,August,37.35,89.02
Mauritania,August,39.15,46.36
Mauritania,August,39.4,81.51
Mauritania,August,40.87,81.45
Mauritania,August,41.45,12.22
Mauritania,August,42.75,66.26
Mauritania,August,46.64,57.29
Mauritania,August,46.89,72.41
Mauritania,August,47.19,83.96
Mauritania,August,49.05,58.34
Mauritania,August,49.07,78.93
Mauritania,August,49.98,25.16
Mauritania,July,21.11,74.26
Mauritania,July,21.97,89.35
Mauritania,July,26.39,31.83
Mauritania,July,30.15,23.12
Mauritania,July,30.39,59.99
Mauritania,July,31.2,26.71
Mauritania,July,31.58,76.65
Mauritania,July,33.2,53.01
Mauritania,July,33.37,44.29
Mauritania,July,33.9,75.6
Mauritania,July,34.07,73.49
Mauritania,July,34.22,33.62
Mauritania,July,36.09,74.18
Mauritania,July,36.82,46.45
Mauritania,July,38.78,30.03
Mauritania,July,40.79,82.91
Mauritania,July,40.81,27.31
Mauritania,July,42.31,60.96
Mauritania,July,42.8,61.68
Mauritania,July,45.14,76.39
Mauritania,July,46.14,13.48
Mauritania,July,47.18,49.4
Mauritania,July,47.63,79.58
Mauritania,July,48.2,21.23
Mauritania,July,48.83,81.98
Mauritania,July,49.71,61.95
Mauritania,June,22.98,43.97
Mauritania,June,23.25,76.9
Mauritania,June,23.56,22.91
Mauritania,June,29.75,43.32
Mauritania,June,30.32,46.9
Mauritania,June,30.37,53.26
Mauritania,June,31.58,27.63
Mauritania,June,33.76,61.37
Mauritania,June,33.78,83.46
Mauritania,June,34.52,34.02
Mauritania,June,34.63,19.7
Mauritania,June,34.65,81.47
Mauritania,June,37.32,65.02
Mauritania,June,37.92,35.69
Mauritania,June,38.44,76.27
Mauritania,June,38.66,64.92
Mauritania,June,40.26,80.95
Mauritania,June,41.23,62.92
Mauritania,June,41.51,80.64
Mauritania,June,42.45,62.81
Mauritania,June,43.82,83.04
Mauritania,June,49.04,59.72
Mauritania,June,49.92,21.9
Mauritania,May,20.34,66.86
Mauritania,May,20.62,22.68
Mauritania,May,21.07,19.02
Mauritania,May,21.18,67.74
Mauritania,May,24.87,39.54
Mauritania,May,24.93,10.67
Mauritania,May,29.19,13.31
Mauritania,May,29.36,73.87
Mauritania,May,29.92,60.71
Mauritania,May,31.54,37.54
Mauritania,May,31.82,52.17
Mauritania,May,32.18,51.26
Mauritania,May,34.2,21.95
Mauritania,May,35.19,14.25
Mauritania,May,35.46,58.04
Mauritania,May,37.21,57.19
Mauritania,May,37.46,67.16
Mauritania,May,38.06,26.77
Mauritania,May,39.26,68.02
Mauritania,May,41.55,62.6
Mauritania,May,43.4,82.76
Mauritania,May,43.59,70.01
Mauritania,May,43.71,36.25
Mauritania,May,44.15,31.43
Mauritania,May,45.64,27.8
Mauritania,May,46.25,83.78
Mauritania,May,47.66,65.44
Mauritania,May,49.28,51.69
Mauritania,May,49.33,73.38
Mauritius,August,20.57,38.49
Mauritius,August,22.44,21.67
Mauritius,August,23.78,78.28
Mauritius,August,24.31,41.28
Mauritius,August,24.3,84.51
Mauritius,August,28.19,70.13
Mauritius,August,31.2,76.7
Mauritius,August,32.95,43.02
Mauritius,August,33.68,48.97
Mauritius,August,34.0,57.33
Mauritius,August,35.34,75.72
Mauritius,August,38.95,35.58
Mauritius,August,41.08,68.82
Mauritius,August,42.03,66.64
Mauritius,August,42.9,46.63
Mauritius,August,44.92,78.63
Mauritius,August,45.71,36.52
Mauritius,August,45.94,51.56
Mauritius,August,46.14,54.26
Mauritius,August,46.94,85.8
Mauritius,August,47.81,85.1
Mauritius,August,48.94,89.29
Mauritius,July,20.46,24.4
Mauritius,July,20.69,61.99
Mauritius,July,21.45,64.73
Mauritius,July,25.4,76.48
Mauritius,July,27.13,61.76
Mauritius,July,30.51,74.04
Mauritius,July,31.06,48.2
Mauritius,July,32.4,56.4
Mauritius,July,34.96,71.96
Mauritius,July,37.23,87.2
Mauritius,July,37.35,12.81
Mauritius,July,37.51,62.96
Mauritius,July,42.05,41.31
Mauritius,July,42.12,42.19
Mauritius,July,43.13,87.78
Mauritius,July,43.92,15.28
Mauritius,July,44.81,49.31
Mauritius,July,49.09,11.8
Mauritius,July,49.21,49.86
Mauritius,July,49.61,45.36
Mauritius,June,20.41,29.66
Mauritius,June,24.35,17.27
Mauritius,June,24.76,57.93
Mauritius,June,28.39,25.23
Mauritius,June,28.85,33.8
Mauritius,June,29.02,54.34
Mauritius,June,29.23,39.94
Mauritius,June,32.76,34.83
Mauritius,June,33.35,44.71
Mauritius,June,34.44,75.79
Mauritius,June,34.86,71.59
Mauritius,June,36.71,57.2
Mauritius,June,36.7,86.16
Mauritius,June,37.63,58.03
Mauritius,June,38.54,72.52
Mauritius,June,39.12,80.91
Mauritius,June,41.21,28.57
Mauritius,June,41.3,89.02
Mauritius,June,47.39,51.39
Mauritius,June,48.33,63.04
Mauritius,May,23.79,48.24
Mauritius,May,27.14,82.91
Mauritius,May,28.31,62.73
Mauritius,May,28.81,46.96
Mauritius,May,29.26,64.11
Mauritius,May,32.58,24.18
Mauritius,May,33.18,57.83
Mauritius,May,36.52,74.85
Mauritius,May,41.14,72.21
Mauritius,May,41.45,46.79
Mauritius,May,42.75,76.23
Mauritius,May,43.04,68.89
Mauritius,May,43.39,73.59
Mauritius,May,44.12,40.73
Mauritius,May,45.54,58.15
Mauritius,May,45.67,63.27
Mauritius,May,45.76,26.82
Mauritius,May,45.99,63.36
Mauritius,May,46.49,78.0
Mauritius,May,47.53,57.18
Mauritius,May,47.84,65.71
Mauritius,May,48.57,83.03
Mauritius,May,48.69,39.39
Mauritius,May,48.81,49.9
Mauritius,May,48.84,19.24
Mauritius,May,49.5,65.59
Mauritius,May,49.97,77.18
Morocco,August,20.71,10.28
Morocco,August,24.04,22.99
Morocco,August,26.17,67.14
Morocco,August,28.85,20.24
Morocco,August,28.96,18.44
Morocco,August,34.82,37.87
Morocco,August,34.84,25.66
Morocco,August,35.85,68.66
Morocco,August,36.17,10.23
Morocco,August,37.99,64.91
Morocco,August,38.49,71.01
Morocco,August,39.2,72.33
Morocco,August,40.25,46.08
Morocco,August,40.46,65.5
Morocco,August,41.83,25.86
Morocco,August,44.11,66.34
Morocco,August,45.52,78.04
Morocco,August,45.9,47.89
Morocco,August,47.68,77.43
Morocco,July,21.97,54.98
Morocco,July,23.87,47.46
Morocco,July,24.5,72.54
Morocco,July,25.21,43.54
Morocco,July,26.35,45.58
Morocco,July,28.38,49.21
Morocco,July,29.59,29.69
Morocco,July,30.41,81.63
Morocco,July,31.49,47.52
Morocco,July,33.67,85.39
Morocco,July,34.04,76.82
Morocco,July,34.42,50.96
Morocco,July,35.0,16.24
Morocco,July,36.95,45.18
Morocco,July,39.4,69.78
Morocco,July,40.67,17.39
Morocco,July,41.43,36.49
Morocco,July,41.56,88.11
Morocco,July,45.44,10.47
Morocco,July,46.66,19.23
Morocco,July,46.91,75.56
Morocco,July,47.0,58.02
Morocco,July,48.09,46.16
Morocco,July,48.31,25.2
Morocco,July,48.74,15.63
Morocco,June,20.56,57.9
Morocco,June,20.86,37.47
Morocco,June,21.15,28.34
Morocco,June,21.73,79.42
Morocco,June,21.96,14.44
Morocco,June,22.88,85.82
Morocco,June,23.9,47.81
Morocco,June,25.51,68.55
Morocco,June,29.39,74.83
Morocco,June,30.73,34.8
Morocco,June,32.26,63.47
Morocco,June,33.29,45.95
Morocco,June,34.94,64.41
Morocco,June,35.49,86.93
Morocco,June,36.87,72.51
Morocco,June,37.21,71.03
Morocco,June,37.22,89.79
Morocco,June,39.35,79.4
Morocco,June,42.15,80.47
Morocco,June,42.36,39.79
Morocco,June,42.62,35.85
Morocco,June,47.65,83.43
Morocco,June,47.79,86.89
Morocco,June,48.28,17.09
Morocco,June,49.5,36.56
Morocco,May,21.65,60.27
Morocco,May,21.88,27.05
Morocco,May,23.5,25.3
Morocco,May,24.64,61.33
Morocco,May,24.86,11.08
Morocco,May,25.92,39.64
Morocco,May,26.49,57.51
Morocco,May,27.56,52.77
Morocco,May,28.36,44.07
Morocco,May,30.12,67.92
Morocco,May,30.94,35.99
Morocco,May,31.83,65.49
Morocco,May,36.02,54.98
Morocco,May,37.31,19.21
Morocco,May,37.34,87.92
Morocco,May,38.5,80.44
Morocco,May,39.35,48.24
Morocco,May,39.93,88.95
Morocco,May,41.18,41.33
Morocco,May,42.09,84.99
Morocco,May,42.42,72.88
Morocco,May,42.48,36.42
Morocco,May,45.79,59.16
Morocco,May,46.47,17.88
Morocco,May,47.27,55.36
Morocco,May,47.43,19.69
Morocco,May,48.33,40.97
Morocco,May,48.62,29.54
Morocco,May,48.62,78.64
Mozambique,August,20.06,39.6
Mozambique,August,20.96,19.94
Mozambique,August,23.38,31.57
Mozambique,August,24.2,31.88
Mozambique,August,26.86,88.0
Mozambique,August,28.06,50.78
Mozambique,August,29.3,88.13
Mozambique,August,29.41,84.37
Mozambique,August,31.16,59.1
Mozambique,August,31.21,37.14
Mozambique,August,33.28,64.89
Mozambique,August,34.49,75.76
Mozambique,August,37.08,77.12
Mozambique,August,38.18,53.58
Mozambique,August,39.15,81.73
Mozambique,August,40.23,51.09
Mozambique,August,44.76,46.17
Mozambique,August,45.52,77.82
Mozambique,August,49.19,76.69
Mozambique,August,49.23,72.27
Mozambique,August,49.61,64.29
Mozambique,August,49.82,13.65
Mozambique,July,20.62,55.76
Mozambique,July,21.14,50.39
Mozambique,July,24.09,82.94
Mozambique,July,24.76,53.24
Mozambique,July,25.5,53.65
Mozambique,July,26.42,54.83
Mozambique,July,28.56,38.54
Mozambique,July,29.61,39.76
Mozambique,July,30.86,70.82
Mozambique,July,32.06,50.1
Mozambique,July,34.09,70.68
Mozambique,July,36.31,28.22
Mozambique,July,36.89,82.2
Mozambique,July,37.16,44.63
Mozambique,July,39.86,70.49
Mozambique,July,39.94,14.26
Mozambique,July,40.06,49.01
Mozambique,July,41.56,45.12
Mozambique,July,42.2,76.47
Mozambique,July,42.65,84.62
Mozambique,July,43.54,44.57
Mozambique,July,44.51,61.45
Mozambique,July,45.78,29.56
Mozambique,July,46.11,71.43
Mozambique,July,46.48,23.36
Mozambique,July,48.27,77.07
Mozambique,June,23.41,29.31
Mozambique,June,23.67,37.46
Mozambique,June,25.26,75.37
Mozambique,June,26.2,26.41
Mozambique,June,27.54,52.54
Mozambique,June,27.77,85.18
Mozambique,June,28.56,25.5
Mozambique,June,29.51,47.07
Mozambique,June,35.98,81.89
Mozambique,June,36.14,11.52
Mozambique,June,36.57,57.47
Mozambique,June,39.34,88.37
Mozambique,June,40.05,36.36
Mozambique,June,40.4,62.11
Mozambique,June,44.82,88.35
Mozambique,June,45.1,59.43
Mozambique,June,48.52,80.78
Mozambique,May,20.14,68.88
Mozambique,May,21.1,65.06
Mozambique,May,21.7,46.07
Mozambique,May,21.87,14.66
Mozambique,May,21.95,18.32
Mozambique,May,22.38,46.83
Mozambique,May,23.01,14.01
Mozambique,May,25.17,70.44
Mozambique,May,27.93,34.03
Mozambique,May,32.11,32.19
Mozambique,May,33.63,79.33
Mozambique,May,34.43,81.69
Mozambique,May,34.95,43.22
Mozambique,May,34.95,72.76
Mozambique,May,37.32,65.46
Mozambique,May,37.51,13.42
Mozambique,May,39.34,84.48
Mozambique,May,43.4,77.54
Mozambique,May,47.61,49.26
Mozambique,May,49.17,59.32
Namibia,August,20.79,65.38
Namibia,August,20.82,86.74
Namibia,August,21.72,48.6
Namibia,August,22.03,54.71
Namibia,August,24.34,79.2
Namibia,August,24.85,44.31
Namibia,August,28.22,44.51
Namibia,August,30.43,18.68
Namibia,August,30.69,19.26
Namibia,August,32.62,45.33
Namibia,August,33.39,78.47
Namibia,August,34.95,53.14
Namibia,August,35.28,42.83
Namibia,August,35.6,69.97
Namibia,August,35.98,80.94
Namibia,August,36.74,69.86
Namibia,August,39.43,52.36
Namibia,August,41.72,30.7
Namibia,August,43.3,33.8
Namibia,August,46.09,84.65
Namibia,July,20.93,64.55
Namibia,July,22.32,23.29
Namibia,July,22.59,74.35
Namibia,July,23.31,74.94
Namibia,July,23.45,72.91
Namibia,July,25.67,64.12
Namibia,July,26.3,70.86
Namibia,July,27.86,31.64
Namibia,July,28.02,78.72
Namibia,July,29.0,77.79
Namibia,July,29.34,23.62
Namibia,July,30.09,74.59
Namibia,July,30.65,21.24
Namibia,July,32.23,30.9
Namibia,July,33.5,79.65
Namibia,July,33.76,61.05
Namibia,July,34.11,79.67
Namibia,July,34.74,37.68
Namibia,July,34.83,15.89
Namibia,July,34.95,43.81
Namibia,July,36.28,87.31
Namibia,July,36.46,61.68
Namibia,July,38.53,37.54
Namibia,July,40.97,54.97
Namibia,July,42.68,65.77
Namibia,July,44.97,87.39
Namibia,July,47.25,42.53
Namibia,July,48.72,62.14
Namibia,July,49.8,63.25
Namibia,June,20.12,22.39
Namibia,June,21.85,22.56
Namibia,June,22.14,53.75
Namibia,June,27.0,75.44
Namibia,June,28.11,34.78
Namibia,June,28.83,49.11
Namibia,June,33.13,68.61
Namibia,June,33.1,63.81
Namibia,June,34.91,79.14
Namibia,June,35.68,36.24
Namibia,June,37.38,72.22
Namibia,June,37.56,44.18
Namibia,June,38.32,75.08
Namibia,June,38.69,56.53
Namibia,June,40.0,31.66
Namibia,June,40.37,48.99
Namibia,June,43.6,37.73
Namibia,June,44.58,18.01
Namibia,June,44.62,37.89
Namibia,June,47.27,44.72
Namibia,June,48.08,21.32
Namibia,June,49.18,85.63
Namibia,June,49.51,19.71
Namibia,June,49.97,81.33
Namibia,May,20.07,86.77
Namibia,May,20.34,50.63
Namibia,May,20.7,50.94
Namibia,May,24.7,14.28
Namibia,May,24.99,62.67
Namibia,May,26.46,64.69
Namibia,May,27.83,56.1
Namibia,May,29.73,27.7
Namibia,May,30.71,75.89
Namibia,May,32.53,33.86
Namibia,May,34.47,35.25
Namibia,May,34.71,20.71
Namibia,May,35.15,64.52
Namibia,May,36.06,67.14
Namibia,May,36.0,71.49
Namibia,May,36.3,87.7
Namibia,May,37.2,20.71
Namibia,May,40.61,56.59
Namibia,May,41.56,83.44
Namibia,May,42.27,43.25
Namibia,May,42.54,74.62
Namibia,May,43.77,54.16
Namibia,May,44.71,74.68
Namibia,May,45.7,29.84
Namibia,May,46.3,20.35
Namibia,May,47.32,88.95
Namibia,May,47.62,88.23
Namibia,May,47.74,68.84
Namibia,May,49.9,52.41
Niger,August,21.07,23.92
Niger,August,21.86,46.67
Niger,August,22.63,77.18
Niger,August,22.68,35.51
Niger,August,24.48,72.21
Niger,August,24.89,34.58
Niger,August,28.15,14.15
Niger,August,28.7,38.27
Niger,August,28.96,47.71
Niger,August,30.26,46.27
Niger,August,32.5,33.25
Niger,August,33.13,77.21
Niger,August,33.76,89.02
Niger,August,33.9,71.17
Niger,August,34.99,17.87
Niger,August,36.47,68.76
Niger,August,38.02,54.85
Niger,August,40.24,32.05
Niger,August,43.98,25.58
Niger,August,45.11,71.41
Niger,August,47.69,31.84
Niger,August,47.93,62.42
Niger,August,48.24,26.46
Niger,August,49.25,49.39
Nigeria,August,21.15,57.34
Nigeria,August,22.98,12.97
Nigeria,August,27.08,49.28
Nigeria,August,28.32,59.16
Nigeria,August,30.3,43.3
Nigeria,August,31.35,89.34
Nigeria,August,32.45,21.5
Nigeria,August,32.72,33.47
Nigeria,August,33.05,35.51
Nigeria,August,33.22,88.11
Nigeria,August,33.23,20.69
Nigeria,August,33.72,12.74
Nigeria,August,34.76,40.26
Nigeria,August,38.32,40.78
Nigeria,August,39.21,75.62
Nigeria,August,40.48,20.6
Nigeria,August,40.89,72.07
Nigeria,August,41.53,38.04
Nigeria,August,42.3,31.3
Nigeria,August,43.41,32.69
Nigeria,August,43.44,44.42
Nigeria,August,44.23,55.23
Nigeria,August,46.58,66.79
Nigeria,August,47.83,26.29
Nigeria,August,48.39,44.98
Nigeria,July,23.79,17.68
Nigeria,July,27.19,47.12
Nigeria,July,29.16,67.58
Nigeria,July,29.5,79.41
Nigeria,July,31.44,22.48
Nigeria,July,32.2,32.94
Nigeria,July,32.96,84.86
Nigeria,July,33.44,25.15
Nigeria,July,33.65,44.73
Nigeria,July,34.75,87.92
Nigeria,July,37.17,32.27
Nigeria,July,37.45,67.22
Nigeria,July,37.84,28.56
Nigeria,July,42.89,18.88
Nigeria,July,44.04,16.6
Nigeria,June,20.12,39.64
Nigeria,June,23.85,71.66
Nigeria,June,28.34,21.23
Nigeria,June,33.77,74.11
Nigeria,June,36.51,24.11
Nigeria,June,37.35,46.59
Nigeria,June,37.42,27.98
Nigeria,June,40.86,15.83
Nigeria,June,41.46,21.68
Nigeria,June,42.44,76.57
Nigeria,June,45.55,22.75
Nigeria,June,46.22,74.77
Nigeria,June,48.17,42.56
Nigeria,June,48.53,14.87
Nigeria,June,48.81,89.78
Nigeria,June,49.5,14.01
Nigeria,May,20.21,82.85
Nigeria,May,21.88,52.29
Nigeria,May,24.43,15.93
Nigeria,May,24.93,85.04
Nigeria,May,25.49,41.9
Nigeria,May,25.51,85.54
Nigeria,May,28.36,46.75
Nigeria,May,29.17,37.92
Nigeria,May,29.37,42.77
Nigeria,May,29.44,58.64
Nigeria,May,33.08,83.03
Nigeria,May,33.74,64.87
Nigeria,May,34.09,52.57
Nigeria,May,36.08,42.3
Nigeria,May,37.68,53.5
Nigeria,May,38.97,21.42
Nigeria,May,39.0,84.19
Nigeria,May,39.41,82.49
Nigeria,May,39.78,70.83
Nigeria,May,40.43,33.19
Nigeria,May,42.33,23.01
Nigeria,May,43.65,59.57
Nigeria,May,44.08,10.58
Nigeria,May,44.74,63.68
Nigeria,May,45.92,38.52
Nigeria,May,49.09,74.4
Niger,July,20.19,45.15
Niger,July,20.65,82.89
Niger,July,21.14,38.59
Niger,July,21.81,20.09
Niger,July,22.15,26.85
Niger,July,22.52,59.68
Niger,July,24.89,87.5
Niger,July,25.39,42.84
Niger,July,26.51,53.92
Niger,July,27.3,68.81
Niger,July,27.8,84.69
Niger,July,30.18,76.24
Niger,July,31.59,28.84
Niger,July,31.82,86.29
Niger,July,31.87,29.27
Niger,July,31.89,36.92
Niger,July,31.97,35.51
Niger,July,33.5,31.82
Niger,July,33.56,85.81
Niger,July,34.79,67.99
Niger,July,37.96,79.47
Niger,July,41.04,37.72
Niger,July,41.4,77.64
Niger,July,42.53,81.55
Niger,July,45.49,24.51
Niger,July,46.61,14.55
Niger,July,47.85,31.1
Niger,July,48.4,11.49
Niger,June,22.05,76.05
Niger,June,26.83,41.41
Niger,June,27.23,40.19
Niger,June,27.29,72.66
